address,block,street_name,lat_long
263 BISHAN STREET 22,263,BISHAN ST 22,"1.3589468, 103.84241943382229"
158 BISHAN STREET 13,158,BISHAN ST 13,"1.34659715, 103.85609319385446"
112A DEPOT ROAD,112A,DEPOT RD,"1.2815592, 103.80813957512287"
182 JELEBU ROAD,182,JELEBU RD,"Error: Road retrieved. Returned address Jelebu Road, Bukit Panjang, Northwest, 677743, Singapore"
476D CHOA CHU KANG AVENUE 5,476D,CHOA CHU KANG AVE 5,"1.37729265, 103.73839586738862"
966 HOUGANG AVENUE 9,966,HOUGANG AVE 9,"Error: Road retrieved. Returned address Hougang Avenue 9, Hougang, Northeast, 538692, Singapore"
543 JURONG WEST STREET 42,543,JURONG WEST ST 42,"1.3519543, 103.7161630547625"
734 JURONG WEST STREET 73,734,JURONG WEST ST 73,"1.34542545, 103.70042370955133"
292 TAMPINES STREET 22,292,TAMPINES ST 22,"1.35006455, 103.95583387484484"
7 MARSILING DRIVE,7,MARSILING DR,"1.4417681500000001, 103.77703170747978"
113 ANG MO KIO AVENUE 4,113,ANG MO KIO AVE 4,"1.37176695, 103.83596414724087"
34 UPPER CROSS STREET,34,UPP CROSS ST,"1.285799, 103.842693"
217 BISHAN STREET 23,217,BISHAN ST 23,"1.3566877000000002, 103.84940756350566"
2 TECK WHYE AVENUE,2,TECK WHYE AVE,"1.38207835, 103.7514741109789"
56 CASSIA CRESCENT,56,CASSIA CRES,"Error: Not Singapore. Returned address 56, Cassia Crescent, Vaughan, York Region, Golden Horseshoe, Ontario, L6A 2L1, Canada"
571 HOUGANG STREET 51,571,HOUGANG ST 51,"1.37841705, 103.88799940392622"
503 BISHAN STREET 11,503,BISHAN ST 11,"Error: Road retrieved. Returned address Bishan Street 11, Bishan, Singapore, Central, 570503, Singapore"
44 LENGKOK BAHRU,44,LENGKOK BAHRU,"1.28680895, 103.81192415923778"
467A FERNVALE LINK,467A,FERNVALE LINK,"Error: Road retrieved. Returned address Fernvale Link, Fernvale, Central, 790470, Singapore"
14A LORONG 7 TOA PAYOH,14A,LOR 7 TOA PAYOH,"1.33614935, 103.85819892658913"
203 SERANGOON CENTRAL,203,SERANGOON CTRL,"1.3517139, 103.8730069844865"
754 WOODLANDS CIRCLE,754,WOODLANDS CIRCLE,"Error: Not Singapore. Returned address 754, Woodlands Circle, Woodlands, Cumberland County, Tennessee, 38571, United States"
51 TELOK BLANGAH DRIVE,51,TELOK BLANGAH DR,"1.2735126, 103.8097031"
254 PASIR RIS STREET 21,254,PASIR RIS ST 21,"1.3681887, 103.9638259425468"
443A FERNVALE ROAD,443A,FERNVALE RD,"1.3912227000000001, 103.87432667056285"
454 TAMPINES STREET 42,454,TAMPINES ST 42,"1.3574188, 103.95515522895334"
844 SIMS AVENUE,844,SIMS AVE,"1.3179824500000001, 103.90116625622117"
189C RIVERVALE DRIVE,189C,RIVERVALE DR,"Error: Not Singapore. Returned address Rivervale Drive, Santa Cruz County, California, 95073, United States"
28 MARSILING DRIVE,28,MARSILING DR,"1.4427846, 103.77371616970208"
357 WOODLANDS AVENUE 5,357,WOODLANDS AVE 5,"Error: Road retrieved. Returned address Woodlands Avenue 5, Woodlands, Northwest, 730900, Singapore"
804 CHAI CHEE ROAD,804,CHAI CHEE RD,"1.32432535, 103.92213670177534"
252 BUKIT BATOK EAST AVENUE 5,252,BT BATOK EAST AVE 5,"1.35052275, 103.7572681638548"
83 REDHILL LANE,83,REDHILL LANE,"1.2865570000000002, 103.81928147030447"
408 CHOA CHU KANG AVENUE 3,408,CHOA CHU KANG AVE 3,"1.37992015, 103.74057901811416"
767 WOODLANDS CIRCLE,767,WOODLANDS CIRCLE,"Error: Not Singapore. Returned address 767, Woodlands Circle, Woodlands, Cumberland County, Tennessee, 38571, United States"
166 BEDOK SOUTH AVENUE 3,166,BEDOK STH AVE 3,"1.3200314, 103.94518834849134"
141 BISHAN STREET 12,141,BISHAN ST 12,"1.34507265, 103.85350755432164"
392 BUKIT BATOK WEST AVENUE 5,392,BT BATOK WEST AVE 5,"1.3658234500000002, 103.75329952288635"
53 SIMS PLACE,53,SIMS PL,"1.31782955, 103.88010421120791"
921 HOUGANG STREET 91,921,HOUGANG ST 91,"Error: Road retrieved. Returned address Hougang Street 91, Hougang, Northeast, 530920, Singapore"
285D TOH GUAN ROAD,285D,TOH GUAN RD,"1.33799205, 103.74584420055493"
21 SAINT GEORGE'S ROAD,21,ST. GEORGE'S RD,"Error: Not Singapore. Returned address 21, Saint Georges Road, Sandford, Montpellier, Cheltenham, Gloucestershire, South West England, England, GL50 3DT, United Kingdom"
453D FERNVALE ROAD,453D,FERNVALE RD,"1.39346525, 103.87548798335129"
240 TAMPINES STREET 21,240,TAMPINES ST 21,"1.35498465, 103.94713139999999"
857B TAMPINES STREET 83,857B,TAMPINES ST 83,"1.35427085, 103.93668715"
394 TAMPINES AVENUE 7,394,TAMPINES AVE 7,"1.355239, 103.95587772537799"
252 KIM KEAT LINK,252,KIM KEAT LINK,"1.3312450999999998, 103.85722484808629"
111 BEDOK RESERVOIR ROAD,111,BEDOK RESERVOIR RD,"1.3298816, 103.91005251912105"
411 BUKIT BATOK WEST AVENUE 4,411,BT BATOK WEST AVE 4,"1.36411015, 103.7462920119"
174 LOMPANG ROAD,174,LOMPANG RD,"Error: Road retrieved. Returned address Lompang Road, Bukit Panjang, Northwest, 677743, Singapore"
969 HOUGANG STREET 91,969,HOUGANG ST 91,"Error: Road retrieved. Returned address Hougang Street 91, Hougang, Northeast, 530920, Singapore"
304 JURONG EAST STREET 32,304,JURONG EAST ST 32,"Error: Road retrieved. Returned address Jurong East Street 32, Jurong East, Southwest, 600371, Singapore"
287A JURONG EAST STREET 21,287A,JURONG EAST ST 21,"1.3383148, 103.74369346859802"
447A JALAN KAYU,447A,JLN KAYU,"1.3923315, 103.872624"
246 BISHAN STREET 22,246,BISHAN ST 22,"1.3606916500000001, 103.84333226312775"
145 BUKIT BATOK STREET 11,145,BT BATOK ST 11,"1.34995405, 103.74378655124534"
114 HOUGANG AVENUE 1,114,HOUGANG AVE 1,"1.35318235, 103.88902272068493"
557 PASIR RIS STREET 51,557,PASIR RIS ST 51,"1.36677935, 103.9523415870791"
590C MONTREAL LINK,590C,MONTREAL LINK,"Error: Road retrieved. Returned address Montreal Link, Sembawang, Northwest, 752592, Singapore"
168C SIMEI LANE,168C,SIMEI LANE,"1.342499, 103.95845751426035"
736 TAMPINES STREET 72,736,TAMPINES ST 72,"1.3589438500000002, 103.9343633986065"
727 TAMPINES STREET 71,727,TAMPINES ST 71,"1.3562181999999998, 103.93545296251393"
858 TAMPINES AVENUE 5,858,TAMPINES AVE 5,"1.3542732, 103.937899725"
208A PUNGGOL PLACE,208A,PUNGGOL PL,"1.4014684000000002, 103.90061857799972"
21 GHIM MOH ROAD,21,GHIM MOH RD,"1.3103391, 103.789086"
522 HOUGANG AVENUE 6,522,HOUGANG AVE 6,"1.3736169999999999, 103.89195210723898"
678C JURONG WEST STREET 64,678C,JURONG WEST ST 64,"1.3448229999999999, 103.7036136071489"
268B PUNGGOL FIELD,268B,PUNGGOL FIELD,"Error: Road retrieved. Returned address Punggol Field, Punggol Cove, Punggol, Northeast, 820198, Singapore"
682D WOODLANDS DRIVE 73,682D,WOODLANDS DR 73,"1.4409954, 103.80467610947065"
51 CHAI CHEE STREET,51,CHAI CHEE ST,"1.3287813499999999, 103.92212562517565"
45 TELOK BLANGAH DRIVE,45,TELOK BLANGAH DR,"1.2720905500000002, 103.80973704077661"
608 JURONG WEST STREET 65,608,JURONG WEST ST 65,"1.33804, 103.7003224047632"
36 MARSILING DRIVE,36,MARSILING DR,"1.4453225, 103.77218462597631"
119 BUKIT BATOK WEST AVENUE 6,119,BT BATOK WEST AVE 6,"1.3504011, 103.74678287371398"
602 SENJA ROAD,602,SENJA RD,"Error: Road retrieved. Returned address Senja Road, Bukit Panjang, Northwest, 677741, Singapore"
654 SENJA ROAD,654,SENJA RD,"Error: Road retrieved. Returned address Senja Road, Bukit Panjang, Northwest, 677741, Singapore"
258B COMPASSVALE ROAD,258B,COMPASSVALE RD,"1.39287405, 103.89755906298302"
392 TAMPINES AVENUE 7,392,TAMPINES AVE 7,"1.3553012500000001, 103.95763923470528"
313 BUKIT BATOK STREET 32,313,BT BATOK ST 32,"1.3602652000000002, 103.74755017299191"
133 CASHEW ROAD,133,CASHEW RD,"Error: Not Singapore. Returned address 133, Cashew Road, Greensboro, Hale County, Alabama, 36744, United States"
208B COMPASSVALE LANE,208B,COMPASSVALE LANE,"1.3845651, 103.8987942677976"
6 TOH YI DRIVE,6,TOH YI DR,"Error: Road retrieved. Returned address Toh Yi Drive, Southwest, 596569, Singapore"
349 CORPORATION DRIVE,349,CORPORATION DR,"1.33952015, 103.71919700918588"
22 JALAN MEMBINA,22,JLN MEMBINA,"1.28483305, 103.82649489269834"
307A ANG MO KIO AVENUE 1,307A,ANG MO KIO AVE 1,"Error: Road retrieved. Returned address Ang Mo Kio Avenue 1, Ang Mo Kio, Singapore, Central, 560218, Singapore"
3 HAIG ROAD,3,HAIG RD,"1.3117043499999999, 103.89738633320279"
605 JURONG WEST STREET 62,605,JURONG WEST ST 62,"1.3385064500000001, 103.6995016873155"
267 TAMPINES STREET 21,267,TAMPINES ST 21,"1.3508668, 103.94889025467137"
12 MARSILING LANE,12,MARSILING LANE,"1.4406477500000001, 103.7787539588818"
504D YISHUN STREET 51,504D,YISHUN ST 51,"Error: Road retrieved. Returned address Yishun Street 51, Yishun, Northwest, 762511, Singapore"
401 BEDOK NORTH AVENUE 3,401,BEDOK NTH AVE 3,"1.33093895, 103.9336714498124"
613B BEDOK RESERVOIR ROAD,613B,BEDOK RESERVOIR RD,"1.3328012999999999, 103.91822299179105"
127D KIM TIAN ROAD,127D,KIM TIAN RD,"Error: Road retrieved. Returned address Kim Tian Road, Bukit Merah, Singapore, Central, 169252, Singapore"
197D BOON LAY DRIVE,197D,BOON LAY DR,"1.34347875, 103.7140093760473"
119C RIVERVALE DRIVE,119C,RIVERVALE DR,"Error: Not Singapore. Returned address Rivervale Drive, Santa Cruz County, California, 95073, United States"
417 TAMPINES STREET 41,417,TAMPINES ST 41,"1.3587795, 103.94728457986426"
423 YISHUN AVENUE 11,423,YISHUN AVE 11,"1.4228304, 103.8482815196034"
265 YISHUN STREET 22,265,YISHUN ST 22,"1.43671345, 103.83914474513978"
513 ANG MO KIO AVENUE 8,513,ANG MO KIO AVE 8,"Error: Road retrieved. Returned address Ang Mo Kio Avenue 8, Ang Mo Kio, Singapore, Central, 569843, Singapore"
136 BEDOK RESERVOIR ROAD,136,BEDOK RESERVOIR RD,"1.3336763999999999, 103.91356534574666"
49 HOY FATT ROAD,49,HOY FATT RD,"Error: Road retrieved. Returned address Hoy Fatt Road, Bukit Merah, Singapore, Central, 151028, Singapore"
546 HOUGANG STREET 51,546,HOUGANG ST 51,"Error: Road retrieved. Returned address Hougang Street 51, Hougang, Northeast, 530699, Singapore"
156 YUNG LOH ROAD,156,YUNG LOH RD,"1.3279442, 103.7217462"
4C SAINT GEORGE'S LANE,4C,ST. GEORGE'S LANE,"1.3221538499999999, 103.86090633026889"
489A TAMPINES STREET 45,489A,TAMPINES ST 45,"1.3610495, 103.95723423047491"
317B YISHUN AVENUE 9,317B,YISHUN AVE 9,"Error: Road retrieved. Returned address Yishun Avenue 9, Yishun, Northwest, 760246, Singapore"
50 MOH GUAN TERRACE,50,MOH GUAN TER,"Error: Road retrieved. Returned address Moh Guan Terrace, Tiong Bahru Estate, Bukit Merah, Singapore, Central, 169715, Singapore"
431 BUKIT PANJANG RING ROAD,431,BT PANJANG RING RD,"Error: Road retrieved. Returned address Bukit Panjang Ring Road, Bukit Panjang, Northwest, 679910, Singapore"
548 JURONG WEST STREET 42,548,JURONG WEST ST 42,"1.3534262, 103.71586540282749"
946 TAMPINES AVENUE 4,946,TAMPINES AVE 4,"1.3513764, 103.94000863231742"
160 TAMPINES STREET 12,160,TAMPINES ST 12,"1.35066575, 103.94518936655585"
863 WOODLANDS STREET 83,863,WOODLANDS ST 83,"Error: Road retrieved. Returned address Woodlands Street 83, Woodlands, Northwest, 738489, Singapore"
401 YISHUN AVENUE 6,401,YISHUN AVE 6,"Error: Road retrieved. Returned address Yishun Avenue 6, Yishun, Northwest, 760406, Singapore"
532 BUKIT BATOK STREET 51,532,BT BATOK ST 51,"1.35615315, 103.74956640895023"
163 LORONG 1 TOA PAYOH,163,LOR 1 TOA PAYOH,"1.33203315, 103.84409033163348"
172 BEDOK SOUTH ROAD,172,BEDOK STH RD,"1.3205917500000002, 103.94458996581072"
424A YISHUN AVENUE 11,424A,YISHUN AVE 11,"1.4232151000000002, 103.84826425"
102 TOWNER ROAD,102,TOWNER RD,"1.3202315, 103.861781"
470 PASIR RIS DRIVE 6,470,PASIR RIS DR 6,"1.3738047500000001, 103.95773641455446"
101B PUNGGOL FIELD,101B,PUNGGOL FIELD,"Error: Road retrieved. Returned address Punggol Field, Punggol Cove, Punggol, Northeast, 820198, Singapore"
12 DOVER CLOSE EAST,12,DOVER CL EAST,"1.30497905, 103.78583256938705"
634 PASIR RIS DRIVE 1,634,PASIR RIS DR 1,"1.37752935, 103.94078310167671"
151 PASIR RIS STREET 13,151,PASIR RIS ST 13,"1.3630746500000002, 103.96249432965337"
124 TECK WHYE LANE,124,TECK WHYE LANE,"1.3799517, 103.74947493107338"
103 HOUGANG AVENUE 1,103,HOUGANG AVE 1,"1.3551210999999999, 103.89026926249358"
188B RIVERVALE DRIVE,188B,RIVERVALE DR,"Error: Not Singapore. Returned address Rivervale Drive, Santa Cruz County, California, 95073, United States"
146 TAMPINES AVENUE 5,146,TAMPINES AVE 5,"1.34804185, 103.94288795222288"
113 TAO CHING ROAD,113,TAO CHING RD,"1.3331840000000001, 103.72430627520421"
148 POTONG PASIR AVENUE 1,148,POTONG PASIR AVE 1,"1.3322734, 103.8684226"
223D COMPASSVALE WALK,223D,COMPASSVALE WALK,"1.3890925, 103.8973851470889"
410 SERANGOON CENTRAL,410,SERANGOON CTRL,"1.3477708499999999, 103.87392140290311"
761 CHOA CHU KANG NORTH 5,761,CHOA CHU KANG NTH 5,"Error: Road retrieved. Returned address Choa Chu Kang North 5, Northwest, 680533, Singapore"
6B BOON TIONG ROAD,6B,BOON TIONG RD,"Error: Road retrieved. Returned address Boon Tiong Road, Boon Tiong Aracadia, Bukit Merah, Singapore, Central, 163028, Singapore"
166B TECK WHYE CRESCENT,166B,TECK WHYE CRES,"1.3831251999999998, 103.75339868330131"
441A CLEMENTI AVENUE 3,441A,CLEMENTI AVE 3,"Error: Road retrieved. Returned address Clementi Avenue 3, Clementi, Southwest, 120443, Singapore"
93 JALAN DUA,93,JLN DUA,"1.3086604, 103.88713940439857"
550 HOUGANG STREET 51,550,HOUGANG ST 51,"1.37815895, 103.89075065862289"
104 JALAN RAJAH,104,JLN RAJAH,"1.3278590000000001, 103.85338665962185"
764 PASIR RIS STREET 71,764,PASIR RIS ST 71,"1.3765261, 103.93444253515963"
613D PUNGGOL DRIVE,613D,PUNGGOL DR,"1.4038703, 103.90878698729449"
328 SEMBAWANG CRESCENT,328,SEMBAWANG CRES,"Error: Road retrieved. Returned address Sembawang Crescent, Sembawang, Northwest, 757632, Singapore"
515D TAMPINES CENTRAL 7,515D,TAMPINES CTRL 7,"1.35694955, 103.93929404622642"
175 WOODLANDS STREET 13,175,WOODLANDS ST 13,"1.4335955999999999, 103.77778140000001"
893A WOODLANDS DRIVE 50,893A,WOODLANDS DR 50,"1.4368561, 103.79053961603773"
504 BEDOK NORTH STREET 3,504,BEDOK NTH ST 3,"1.3318580500000001, 103.93246045032313"
411 PANDAN GARDENS,411,PANDAN GDNS,"1.31897845, 103.74668868802806"
180C BOON LAY DRIVE,180C,BOON LAY DR,"1.3483782, 103.70880132258955"
17 MARINE TERRACE,17,MARINE TER,"1.3037621000000001, 103.91420862224315"
18A HOLLAND DRIVE,18A,HOLLAND DR,"1.31104385, 103.79195255576951"
101 SERANGOON NORTH AVENUE 1,101,SERANGOON NTH AVE 1,"1.3710233, 103.8703865164769"
245 SIMEI STREET 5,245,SIMEI ST 5,"1.3443942500000001, 103.95411661779258"
895A WOODLANDS DRIVE 50,895A,WOODLANDS DR 50,"1.43601995, 103.79129685387414"
538 ANG MO KIO AVENUE 5,538,ANG MO KIO AVE 5,"1.3753665000000002, 103.8537119904004"
209 BUKIT BATOK STREET 21,209,BT BATOK ST 21,"1.3454616000000001, 103.74881245369771"
409 CHOA CHU KANG AVENUE 3,409,CHOA CHU KANG AVE 3,"1.3809985999999999, 103.74206817016957"
448 HOUGANG AVENUE 10,448,HOUGANG AVE 10,"Error: Road retrieved. Returned address Hougang Avenue 10, Hougang, Northeast, 538766, Singapore"
665 HOUGANG AVENUE 4,665,HOUGANG AVE 4,"Error: Road retrieved. Returned address Hougang Avenue 4, Hougang, Northeast, 530682, Singapore"
402 PANDAN GARDENS,402,PANDAN GDNS,"1.3207203, 103.74967714039819"
338A TAH CHING ROAD,338A,TAH CHING RD,"1.33775135, 103.72197302578837"
481 SEMBAWANG DRIVE,481,SEMBAWANG DR,"1.4527481500000001, 103.81502417433269"
268A COMPASSVALE LINK,268A,COMPASSVALE LINK,"Error: Road retrieved. Returned address Compassvale Link, Seng Kang, Northeast, 541275, Singapore"
122 BEDOK NORTH STREET 2,122,BEDOK NTH ST 2,"1.32912845, 103.9380310021696"
115 LENGKONG TIGA,115,LENGKONG TIGA,"1.3231108, 103.91121"
404 PANDAN GARDENS,404,PANDAN GDNS,"1.3198001000000001, 103.74929627208121"
106B PUNGGOL FIELD,106B,PUNGGOL FIELD,"1.39709025, 103.90812392173652"
402 BEDOK NORTH AVENUE 3,402,BEDOK NTH AVE 3,"1.3305346999999998, 103.93371925813838"
546 ANG MO KIO AVENUE 10,546,ANG MO KIO AVE 10,"Error: Road retrieved. Returned address Ang Mo Kio Avenue 10, Ang Mo Kio, Singapore, Central, 560449, Singapore"
241 BISHAN STREET 22,241,BISHAN ST 22,"1.3607546, 103.84552702786536"
324 JURONG EAST STREET 31,324,JURONG EAST ST 31,"1.3487992000000002, 103.73000708317366"
989B JURONG WEST STREET 93,989B,JURONG WEST ST 93,"1.3358495000000001, 103.69486230764983"
303B ANCHORVALE LINK,303B,ANCHORVALE LINK,"1.3874086, 103.88987662320999"
227A COMPASSVALE DRIVE,227A,COMPASSVALE DR,"1.3873216, 103.90026243332453"
491E TAMPINES STREET 45,491E,TAMPINES ST 45,"1.3625329499999999, 103.95534610237377"
17 SENG POH ROAD,17,SENG POH RD,"Error: Road retrieved. Returned address Seng Poh Road, Bukit Merah, Singapore, Central, 168895, Singapore"
668 WOODLANDS RING ROAD,668,WOODLANDS RING RD,"Error: Road retrieved. Returned address Woodlands Ring Road, Woodlands, Northwest, 737890, Singapore"
321C ANCHORVALE DRIVE,321C,ANCHORVALE DR,"1.3905712499999998, 103.89150220394413"
804A KEAT HONG CLOSE,804A,KEAT HONG CL,"1.37365565, 103.74191488080493"
333 TAMPINES STREET 32,333,TAMPINES ST 32,"1.3533675500000002, 103.96119515017935"
507 BEDOK NORTH AVENUE 3,507,BEDOK NTH AVE 3,"1.33295425, 103.93258005598048"
131 JALAN BUKIT MERAH,131,JLN BT MERAH,"Error: Road retrieved. Returned address Jalan Bukit Merah, Radin Mas, Bukit Merah, Singapore, Central, 169545, Singapore"
414B FERNVALE LINK,414B,FERNVALE LINK,"1.3900217499999998, 103.87980884999999"
414 BUKIT BATOK WEST AVENUE 4,414,BT BATOK WEST AVE 4,"1.3635581, 103.7459985797619"
635 JURONG WEST STREET 65,635,JURONG WEST ST 65,"1.3426423, 103.69826134720054"
609 ELIAS ROAD,609,ELIAS RD,"1.3755647, 103.94281748641612"
27 GHIM MOH LINK,27,GHIM MOH LINK,"1.30835505, 103.7852237239124"
860 WOODLANDS STREET 83,860,WOODLANDS ST 83,"Error: Road retrieved. Returned address Woodlands Street 83, Woodlands, Northwest, 738489, Singapore"
629 WOODLANDS RING ROAD,629,WOODLANDS RING RD,"Error: Road retrieved. Returned address Woodlands Ring Road, Woodlands, Northwest, 737890, Singapore"
617 BUKIT PANJANG RING ROAD,617,BT PANJANG RING RD,"Error: Road retrieved. Returned address Bukit Panjang Ring Road, Bukit Panjang, Northwest, 679910, Singapore"
444 CHOA CHU KANG AVENUE 4,444,CHOA CHU KANG AVE 4,"1.38163045, 103.73731984873623"
204D PUNGGOL FIELD,204D,PUNGGOL FIELD,"Error: Road retrieved. Returned address Punggol Field, Punggol Cove, Punggol, Northeast, 820198, Singapore"
238 COMPASSVALE WALK,238,COMPASSVALE WALK,"1.39055585, 103.89892097462496"
540 SERANGOON NORTH AVENUE 4,540,SERANGOON NTH AVE 4,"Error: Road retrieved. Returned address Serangoon North Avenue 4, Ang Mo Kio Industrial Park 2, Serangoon North, Singapore, Central, 555859, Singapore"
522C TAMPINES CENTRAL 7,522C,TAMPINES CTRL 7,"1.3580336, 103.93933934862486"
314 ANG MO KIO AVENUE 3,314,ANG MO KIO AVE 3,"Error: Road retrieved. Returned address Ang Mo Kio Avenue 3, Ang Mo Kio, Singapore, Central, 560564, Singapore"
211A PUNGGOL WALK,211A,PUNGGOL WALK,"1.4017054, 103.8998087260598"
916 TAMPINES STREET 91,916,TAMPINES ST 91,"1.34887205, 103.94036906472557"
292 BISHAN STREET 22,292,BISHAN ST 22,"Error: Road retrieved. Returned address Bishan Street 22, Bishan, Singapore, Central, 570282, Singapore"
504 CHOA CHU KANG STREET 51,504,CHOA CHU KANG ST 51,"Error: Road retrieved. Returned address Choa Chu Kang Street 51, Northwest, 689333, Singapore"
61 MARINE DRIVE,61,MARINE DR,"1.3030922500000002, 103.90874717973634"
216 SERANGOON AVENUE 4,216,SERANGOON AVE 4,"Error: Road retrieved. Returned address Serangoon Avenue 4, Serangoon Green, Serangoon, Southeast, 551223, Singapore"
980 JURONG WEST STREET 93,980,JURONG WEST ST 93,"1.3391941, 103.69379843780865"
779 PASIR RIS STREET 71,779,PASIR RIS ST 71,"1.3739872499999999, 103.93803596681046"
668B EDGEFIELD PLAINS,668B,EDGEFIELD PLAINS,"1.40483995, 103.91298147792864"
544 SERANGOON NORTH AVENUE 3,544,SERANGOON NTH AVE 3,"1.37430545, 103.87079272459212"
134 MARSILING ROAD,134,MARSILING RD,"Error: Road retrieved. Returned address Marsiling Road, Woodlands, Northwest, 731188, Singapore"
633 YISHUN STREET 61,633,YISHUN ST 61,"Error: Road retrieved. Returned address Yishun Street 61, Nee Soon Central Meadows, Yishun, Northwest, 768548, Singapore"
101 JURONG EAST STREET 13,101,JURONG EAST ST 13,"1.3369092, 103.7391973872176"
654C JURONG WEST STREET 61,654C,JURONG WEST ST 61,"1.3359222499999999, 103.69729783785232"
356 TAMPINES STREET 33,356,TAMPINES ST 33,"1.35451645, 103.96138214424742"
320 ANG MO KIO AVENUE 1,320,ANG MO KIO AVE 1,"Error: Road retrieved. Returned address Ang Mo Kio Avenue 1, Ang Mo Kio, Singapore, Central, 560218, Singapore"
206 JURONG EAST STREET 21,206,JURONG EAST ST 21,"1.33773575, 103.74206153923743"
8 JALAN BATU,8,JLN BATU,"Error: Not Singapore. Returned address Jalan Batu, RW 08, Srengseng Sawah, Jagakarsa, Cipedak, Daerah Khusus Ibukota Jakarta, 12640, Indonesia"
24 BENDEMEER ROAD,24,BENDEMEER RD,"1.3186013, 103.86232951769219"
336 WOODLANDS AVENUE 1,336,WOODLANDS AVE 1,"1.43036235, 103.78178577887365"
162C RIVERVALE CRESCENT,162C,RIVERVALE CRES,"1.3900158, 103.9086299886427"
536 ANG MO KIO AVENUE 10,536,ANG MO KIO AVE 10,"1.37448265, 103.85408712607315"
447 BUKIT PANJANG RING ROAD,447,BT PANJANG RING RD,"Error: Road retrieved. Returned address Bukit Panjang Ring Road, Bukit Panjang, Northwest, 679910, Singapore"
329 JURONG EAST AVENUE 1,329,JURONG EAST AVE 1,"1.3501471, 103.72988888161954"
275 PASIR RIS STREET 21,275,PASIR RIS ST 21,"1.3643342999999999, 103.96477675"
